k,ecg_signal,ecg_signal_scaled,ecg_data_offset
528,0.41175,1.60422077922078,3.03311688311688
529,0.44175,1.7211038961039,3.15
530,0.43805,1.70668831168831,3.13558441558442
531,0.43435,1.69227272727273,3.12116883116883
532,0.4306,1.67766233766234,3.10655844155844
533,0.4269,1.66324675324675,3.09214285714286
534,0.4234,1.64961038961039,3.07850649350649
535,0.42045,1.63811688311688,3.06701298701299
536,0.41595,1.62058441558442,3.04948051948052
537,0.412,1.60519480519481,3.03409090909091
538,0.4085,1.59155844155844,3.02045454545455
539,0.4047,1.57675324675325,3.00564935064935
540,0.401,1.56233766233766,2.99123376623377
541,0.3975,1.5487012987013,2.9775974025974
542,0.39375,1.53409090909091,2.96298701298701
543,0.39015,1.52006493506494,2.94896103896104
544,0.3861,1.50428571428571,2.93318181818182
545,0.37545,1.46279220779221,2.89168831168831
546,0.3324,1.29506493506494,2.72396103896104
547,0.27615,1.07590909090909,2.50480519480519
548,0.2031,0.791298701298701,2.2201948051948
549,0.1232,0.48,1.9088961038961
550,0.0446000000000001,0.173766233766234,1.60266233766234
551,-0.0296,-0.115324675324675,1.31357142857143
552,-0.10005,-0.389805194805195,1.03909090909091
553,-0.1609,-0.626883116883117,0.802012987012987
554,-0.2111,-0.822467532467532,0.606428571428571
555,-0.25315,-0.986298701298701,0.442597402597402
556,-0.28435,-1.10785714285714,0.321038961038961
557,-0.30415,-1.185,0.243896103896104
558,-0.31835,-1.24032467532468,0.188571428571428
559,-0.32825,-1.2788961038961,0.15
560,-0.3277,-1.27675324675325,0.152142857142857
561,-0.3204,-1.24831168831169,0.180584415584415
562,-0.3084,-1.20155844155844,0.227337662337662
563,-0.2904,-1.13142857142857,0.297467532467532
564,-0.26915,-1.04863636363636,0.38025974025974
565,-0.2466,-0.960779220779221,0.468116883116883
566,-0.22225,-0.865909090909091,0.562987012987013
567,-0.20295,-0.790714285714286,0.638181818181818
568,-0.1915,-0.746103896103896,0.682792207792208
569,-0.18395,-0.716688311688312,0.712207792207792
570,-0.17675,-0.688636363636364,0.74025974025974
571,-0.1629,-0.634675324675325,0.794220779220779
572,-0.1473,-0.573896103896104,0.855
573,-0.13645,-0.531623376623377,0.897272727272727
574,-0.13115,-0.510974025974026,0.917922077922078
575,-0.1324,-0.515844155844156,0.913051948051948
576,-0.13505,-0.526168831168831,0.902727272727272
577,-0.1385,-0.53961038961039,0.889285714285714
578,-0.1359,-0.529480519480519,0.899415584415584
579,-0.13275,-0.517207792207792,0.911688311688311
580,-0.12835,-0.500064935064935,0.928831168831169
581,-0.1248,-0.486233766233766,0.942662337662338
582,-0.12365,-0.481753246753247,0.947142857142857
583,-0.1222,-0.476103896103896,0.952792207792208
584,-0.11685,-0.45525974025974,0.973636363636363
585,-0.1078,-0.42,1.0088961038961
586,-0.10175,-0.396428571428571,1.03246753246753
587,-0.0982499999999999,-0.382792207792207,1.0461038961039
588,-0.0978,-0.381038961038961,1.04785714285714
589,-0.0985999999999999,-0.384155844155844,1.04474025974026
590,-0.0971,-0.378311688311688,1.05058441558442
591,-0.08995,-0.350454545454545,1.07844155844156
592,-0.0822499999999999,-0.320454545454545,1.10844155844156
593,-0.0799,-0.311298701298701,1.1175974025974
594,-0.0815499999999999,-0.317727272727272,1.11116883116883
595,-0.0852999999999999,-0.332337662337662,1.09655844155844
596,-0.09265,-0.360974025974026,1.06792207792208
597,-0.0986499999999999,-0.384350649350649,1.04454545454545
598,-0.1027,-0.40012987012987,1.02876623376623
599,-0.1021,-0.397792207792208,1.0311038961039
600,-0.0965499999999999,-0.376168831168831,1.05272727272727
601,-0.0944499999999999,-0.367987012987013,1.06090909090909
602,-0.0967,-0.376753246753247,1.05214285714286
603,-0.096,-0.374025974025974,1.05487012987013
604,-0.09375,-0.36525974025974,1.06363636363636
605,-0.08805,-0.343051948051948,1.08584415584416
606,-0.0837,-0.326103896103896,1.10279220779221
607,-0.08275,-0.322402597402597,1.10649350649351
608,-0.0862499999999999,-0.336038961038961,1.09285714285714
609,-0.0912499999999999,-0.35551948051948,1.07337662337662
610,-0.09165,-0.357077922077922,1.07181818181818
611,-0.0857,-0.333896103896104,1.095
612,-0.0781999999999999,-0.304675324675324,1.12422077922078
613,-0.0743499999999999,-0.289675324675324,1.13922077922078
614,-0.0716,-0.278961038961039,1.14993506493506
615,-0.0729,-0.284025974025974,1.14487012987013
616,-0.07365,-0.286948051948052,1.14194805194805
617,-0.0738,-0.287532467532468,1.14136363636364
618,-0.0714499999999999,-0.278376623376623,1.15051948051948
619,-0.0655,-0.255194805194805,1.1737012987013
620,-0.0609999999999999,-0.237662337662337,1.19123376623377
621,-0.0572999999999999,-0.223246753246753,1.20564935064935
622,-0.0584,-0.227532467532468,1.20136363636364
623,-0.05965,-0.232402597402597,1.19649350649351
624,-0.0584,-0.227532467532468,1.20136363636364
625,-0.05355,-0.208636363636364,1.22025974025974
626,-0.0449499999999999,-0.17512987012987,1.25376623376623
627,-0.0428999999999999,-0.167142857142857,1.26175324675325
628,-0.0460999999999999,-0.179610389610389,1.24928571428571
629,-0.05135,-0.200064935064935,1.22883116883117
630,-0.0539999999999999,-0.21038961038961,1.21850649350649
631,-0.0491499999999999,-0.191493506493506,1.2374025974026
632,-0.0405,-0.157792207792208,1.2711038961039
633,-0.0352,-0.137142857142857,1.29175324675325
634,-0.0307999999999999,-0.12,1.3088961038961
635,-0.03135,-0.122142857142857,1.30675324675325
636,-0.0328999999999999,-0.128181818181818,1.30071428571429
637,-0.0366,-0.142597402597403,1.2862987012987
638,-0.0377,-0.146883116883117,1.28201298701299
639,-0.03835,-0.149415584415584,1.27948051948052
640,-0.0376,-0.146493506493507,1.2824025974026
641,-0.03845,-0.149805194805195,1.27909090909091
642,-0.03955,-0.154090909090909,1.27480519480519
643,-0.04275,-0.166558441558442,1.26233766233766
644,-0.04135,-0.161103896103896,1.26779220779221
645,-0.0328999999999999,-0.128181818181818,1.30071428571429
646,-0.02765,-0.107727272727273,1.32116883116883
647,-0.0254,-0.098961038961039,1.32993506493506
648,-0.0282,-0.10987012987013,1.31902597402597
649,-0.0329499999999999,-0.128376623376623,1.30051948051948
650,-0.0373,-0.145324675324675,1.28357142857143
651,-0.0327999999999999,-0.127792207792207,1.3011038961039
652,-0.0246999999999999,-0.0962337662337658,1.33266233766234
653,-0.0175999999999999,-0.0685714285714282,1.36032467532468
654,-0.01545,-0.0601948051948052,1.3687012987013
655,-0.0158499999999999,-0.0617532467532464,1.36714285714286
656,-0.0185,-0.0720779220779221,1.35681818181818
657,-0.0207499999999999,-0.0808441558441555,1.34805194805195
658,-0.01945,-0.0757792207792208,1.35311688311688
659,-0.01645,-0.0640909090909091,1.36480519480519
660,-0.01335,-0.052012987012987,1.37688311688312
661,-0.0129499999999999,-0.0504545454545451,1.37844155844156
662,-0.0159999999999999,-0.0623376623376619,1.36655844155844
663,-0.0156999999999999,-0.0611688311688308,1.36772727272727
664,-0.0118999999999999,-0.046363636363636,1.38253246753247
665,-0.00769999999999993,-0.0299999999999997,1.3988961038961
666,-0.00719999999999998,-0.028051948051948,1.40084415584416
667,-0.011,-0.0428571428571429,1.38603896103896
668,-0.01435,-0.0559090909090909,1.37298701298701
669,-0.0144,-0.0561038961038961,1.37279220779221
670,-0.0137999999999999,-0.0537662337662334,1.37512987012987
671,-0.0115,-0.0448051948051948,1.38409090909091
672,-0.00634999999999997,-0.0247402597402596,1.40415584415584
673,-0.00314999999999999,-0.0122727272727272,1.41662337662338
674,-0.00584999999999991,-0.0227922077922074,1.4061038961039
675,-0.00839999999999996,-0.0327272727272726,1.39616883116883
676,-0.00764999999999993,-0.0298051948051945,1.39909090909091
677,-0.00854999999999995,-0.0333116883116881,1.39558441558442
678,-0.00984999999999991,-0.038376623376623,1.39051948051948
679,-0.00939999999999996,-0.0366233766233765,1.39227272727273
680,-0.00584999999999991,-0.0227922077922074,1.4061038961039
681,-0.00479999999999992,-0.0187012987012984,1.41019480519481
682,-0.00384999999999991,-0.0149999999999996,1.4138961038961
683,-0.00159999999999993,-0.00623376623376596,1.42266233766234
684,0.000650000000000039,0.00253246753246768,1.43142857142857
685,0.00340000000000007,0.0132467532467535,1.44214285714286
686,0.00725000000000009,0.0282467532467536,1.45714285714286
687,0.00955000000000006,0.0372077922077924,1.4661038961039
688,0.00420000000000009,0.0163636363636367,1.44525974025974
689,-0.00244999999999995,-0.00954545454545435,1.41935064935065
690,-0.00634999999999997,-0.0247402597402596,1.40415584415584
691,0.00055000000000005,0.00214285714285734,1.43103896103896
692,0.0102000000000001,0.0397402597402601,1.46863636363636
693,0.01415,0.0551298701298701,1.48402597402597
694,0.0114000000000001,0.0444155844155848,1.47331168831169
695,0.00475000000000003,0.0185064935064936,1.4474025974026
696,-0.00444999999999995,-0.0173376623376621,1.41155844155844
697,-0.0107499999999999,-0.0418831168831165,1.38701298701299
698,-0.0107499999999999,-0.0418831168831165,1.38701298701299
699,-0.00774999999999992,-0.0301948051948049,1.3987012987013
700,-0.00779999999999992,-0.0303896103896101,1.39850649350649
701,-0.0105999999999999,-0.0412987012987009,1.3875974025974
702,-0.01635,-0.0637012987012987,1.3651948051948
703,-0.02015,-0.0785064935064935,1.35038961038961
704,-0.0186499999999999,-0.0726623376623373,1.35623376623377
705,-0.0129999999999999,-0.0506493506493503,1.37824675324675
706,-0.00734999999999997,-0.0286363636363635,1.40025974025974
707,-0.00429999999999997,-0.0167532467532466,1.41214285714286
708,-0.00664999999999993,-0.0259090909090906,1.40298701298701
709,-0.0134,-0.0522077922077922,1.37668831168831
710,-0.01705,-0.0664285714285714,1.36246753246753
711,-0.0113,-0.044025974025974,1.38487012987013
712,-0.0028999999999999,-0.0112987012987009,1.4175974025974
713,0.00340000000000007,0.0132467532467535,1.44214285714286
714,0.00860000000000005,0.0335064935064937,1.4624025974026
715,0.00790000000000002,0.0307792207792209,1.45967532467532
716,0.00790000000000002,0.0307792207792209,1.45967532467532
717,0.00605,0.0235714285714286,1.45246753246753
718,0.00800000000000001,0.0311688311688312,1.46006493506493
719,0.01175,0.0457792207792208,1.47467532467532
720,0.0156500000000001,0.0609740259740264,1.48987012987013
721,0.01675,0.0652597402597403,1.49415584415584
722,0.0141,0.0549350649350649,1.48383116883117
723,0.0144500000000001,0.0562987012987017,1.48519480519481
724,0.018,0.0701298701298701,1.49902597402597
725,0.022,0.0857142857142857,1.51461038961039
726,0.0246000000000001,0.0958441558441562,1.52474025974026
727,0.02605,0.101493506493506,1.53038961038961
728,0.022,0.0857142857142857,1.51461038961039
729,0.01795,0.0699350649350649,1.49883116883117
730,0.01495,0.0582467532467532,1.48714285714286
731,0.0175500000000001,0.0683766233766238,1.49727272727273
732,0.0235000000000001,0.0915584415584419,1.52045454545455
733,0.0243500000000001,0.0948701298701303,1.52376623376623
734,0.02115,0.0824025974025974,1.5112987012987
735,0.01685,0.0656493506493507,1.49454545454545
736,0.0136000000000001,0.0529870129870134,1.48188311688312
737,0.0115000000000001,0.0448051948051952,1.4737012987013
738,0.0122500000000001,0.0477272727272731,1.47662337662338
739,0.01615,0.0629220779220779,1.49181818181818
740,0.0255500000000001,0.0995454545454549,1.52844155844156
741,0.03315,0.129155844155844,1.55805194805195
742,0.03215,0.12525974025974,1.55415584415584
743,0.0326000000000001,0.127012987012987,1.55590909090909
744,0.03385,0.131883116883117,1.56077922077922
745,0.03405,0.132662337662338,1.56155844155844
746,0.0337500000000001,0.131493506493507,1.56038961038961
747,0.03185,0.124090909090909,1.55298701298701
748,0.0258,0.100519480519481,1.52941558441558
749,0.0203500000000001,0.0792857142857147,1.50818181818182
750,0.01995,0.0777272727272727,1.50662337662338
751,0.02605,0.101493506493506,1.53038961038961
752,0.0346500000000001,0.135,1.5638961038961
753,0.0393,0.153116883116883,1.58201298701299
754,0.03995,0.155649350649351,1.58454545454545
755,0.037,0.144155844155844,1.57305194805195
756,0.03495,0.136168831168831,1.56506493506493
757,0.0355500000000001,0.138506493506494,1.5674025974026
758,0.0353,0.137532467532468,1.56642857142857
759,0.0339,0.132077922077922,1.56097402597403
760,0.0347500000000001,0.135389610389611,1.56428571428571
761,0.0335000000000001,0.130519480519481,1.55941558441558
762,0.029,0.112987012987013,1.54188311688312
763,0.02795,0.108896103896104,1.53779220779221
764,0.0289,0.112597402597403,1.54149350649351
765,0.0331,0.128961038961039,1.55785714285714
766,0.0368000000000001,0.143376623376624,1.57227272727273
767,0.03605,0.140454545454545,1.56935064935065
768,0.03235,0.126038961038961,1.55493506493506
769,0.0278,0.108311688311688,1.53720779220779
770,0.02795,0.108896103896104,1.53779220779221
771,0.03695,0.143961038961039,1.57285714285714
772,0.04515,0.175909090909091,1.60480519480519
773,0.0511,0.199090909090909,1.62798701298701
774,0.0535500000000001,0.208636363636364,1.63753246753247
775,0.0524,0.204155844155844,1.63305194805195
776,0.0537000000000001,0.20922077922078,1.63811688311688
777,0.0589500000000001,0.229675324675325,1.65857142857143
778,0.0656,0.255584415584416,1.68448051948052
779,0.07015,0.273311688311688,1.70220779220779
780,0.0777500000000001,0.302922077922078,1.73181818181818
781,0.0809000000000001,0.315194805194806,1.74409090909091
782,0.07925,0.308766233766234,1.73766233766234
783,0.0783,0.305064935064935,1.73396103896104
784,0.0778000000000001,0.303116883116884,1.73201298701299
785,0.08045,0.313441558441558,1.74233766233766
786,0.0827,0.322207792207792,1.7511038961039
787,0.0854,0.332727272727273,1.76162337662338
788,0.0857,0.333896103896104,1.76279220779221
789,0.08455,0.329415584415584,1.75831168831169
790,0.08435,0.328636363636364,1.75753246753247
791,0.0891500000000001,0.347337662337663,1.77623376623377
792,0.0929000000000001,0.361948051948052,1.79084415584416
793,0.09445,0.367987012987013,1.79688311688312
794,0.0940500000000001,0.366428571428572,1.79532467532468
795,0.0921000000000001,0.358831168831169,1.78772727272727
796,0.0899500000000001,0.350454545454546,1.77935064935065
797,0.0902500000000001,0.351623376623377,1.78051948051948
798,0.0929500000000001,0.362142857142858,1.79103896103896
799,0.0980000000000001,0.381818181818182,1.81071428571429
800,0.1039,0.404805194805195,1.8337012987013
801,0.1073,0.418051948051948,1.84694805194805
802,0.1085,0.422727272727273,1.85162337662338
803,0.11175,0.43538961038961,1.86428571428571
804,0.1144,0.445714285714286,1.87461038961039
805,0.1193,0.464805194805195,1.8937012987013
806,0.1256,0.489350649350649,1.91824675324675
807,0.12935,0.503961038961039,1.93285714285714
808,0.1312,0.511168831168831,1.94006493506493
809,0.13255,0.516428571428571,1.94532467532468
810,0.13345,0.519935064935065,1.94883116883117
811,0.1397,0.544285714285714,1.97318181818182
812,0.14855,0.578766233766234,2.00766233766234
813,0.1538,0.599220779220779,2.02811688311688
814,0.1568,0.610909090909091,2.03980519480519
815,0.15795,0.61538961038961,2.04428571428571
816,0.15985,0.622792207792208,2.05168831168831
817,0.1584,0.617142857142857,2.04603896103896
818,0.1564,0.609350649350649,2.03824675324675
819,0.15485,0.603311688311688,2.03220779220779
820,0.15235,0.593571428571429,2.02246753246753
821,0.14835,0.577987012987013,2.00688311688312
822,0.14615,0.569415584415584,1.99831168831169
823,0.1494,0.582077922077922,2.01097402597403
824,0.15275,0.59512987012987,2.02402597402597
825,0.15565,0.606428571428571,2.03532467532467
826,0.1578,0.614805194805195,2.0437012987013
827,0.15725,0.612662337662338,2.04155844155844
828,0.1525,0.594155844155844,2.02305194805195
829,0.1473,0.573896103896104,2.00279220779221
830,0.1427,0.555974025974026,1.98487012987013
831,0.1437,0.55987012987013,1.98876623376623
832,0.149,0.58051948051948,2.00941558441558
833,0.15235,0.593571428571429,2.02246753246753
834,0.14965,0.583051948051948,2.01194805194805
835,0.1415,0.551298701298701,1.98019480519481
836,0.13685,0.533181818181818,1.96207792207792
837,0.13395,0.521883116883117,1.95077922077922
838,0.13155,0.512532467532468,1.94142857142857
839,0.1353,0.527142857142857,1.95603896103896
840,0.1402,0.546233766233766,1.97512987012987
841,0.14565,0.567467532467532,1.99636363636364
842,0.1447,0.563766233766234,1.99266233766234
843,0.13775,0.536688311688312,1.96558441558442
844,0.1306,0.508831168831169,1.93772727272727
845,0.12945,0.504350649350649,1.93324675324675
846,0.1301,0.506883116883117,1.93577922077922
847,0.1279,0.498311688311688,1.92720779220779
848,0.1214,0.472987012987013,1.90188311688312
849,0.1128,0.439480519480519,1.86837662337662
850,0.1051,0.40948051948052,1.83837662337662
851,0.10545,0.410844155844156,1.83974025974026
852,0.10865,0.423311688311688,1.85220779220779
853,0.1103,0.42974025974026,1.85863636363636
854,0.1046,0.407532467532468,1.83642857142857
855,0.0945,0.368181818181818,1.79707792207792
856,0.0888500000000001,0.346168831168832,1.77506493506494
857,0.08425,0.328246753246753,1.75714285714286
858,0.0807,0.314415584415584,1.74331168831169
859,0.0760500000000001,0.296298701298702,1.72519480519481
860,0.0740500000000001,0.288506493506494,1.7174025974026
861,0.0671,0.261428571428571,1.69032467532468
862,0.0542,0.211168831168831,1.64006493506493
863,0.0435500000000001,0.169675324675325,1.59857142857143
864,0.03925,0.152922077922078,1.58181818181818
865,0.0356500000000001,0.138896103896104,1.56779220779221
866,0.0325500000000001,0.126818181818182,1.55571428571429
867,0.0253500000000001,0.0987662337662342,1.52766233766234
868,0.0122000000000001,0.0475324675324679,1.47642857142857
869,-0.00129999999999997,-0.00506493506493495,1.42383116883117
870,-0.0122,-0.0475324675324675,1.38136363636364
871,-0.0156499999999999,-0.0609740259740256,1.36792207792208
872,-0.01745,-0.067987012987013,1.36090909090909
873,-0.0215,-0.0837662337662338,1.34512987012987
874,-0.0268999999999999,-0.104805194805194,1.32409090909091
875,-0.0357999999999999,-0.139480519480519,1.28941558441558
876,-0.0452499999999999,-0.176298701298701,1.2525974025974
877,-0.0592999999999999,-0.231038961038961,1.19785714285714
878,-0.0692999999999999,-0.27,1.1588961038961
879,-0.07665,-0.298636363636364,1.13025974025974
880,-0.0810999999999999,-0.315974025974026,1.11292207792208
881,-0.08985,-0.350064935064935,1.07883116883117
882,-0.0995499999999999,-0.387857142857142,1.04103896103896
883,-0.10595,-0.412792207792208,1.0161038961039
884,-0.10935,-0.426038961038961,1.00285714285714
885,-0.10765,-0.419415584415584,1.00948051948052
886,-0.10895,-0.42448051948052,1.00441558441558
887,-0.1156,-0.45038961038961,0.978506493506493
888,-0.12495,-0.486818181818182,0.942077922077922
889,-0.13275,-0.517207792207792,0.911688311688311
890,-0.1392,-0.542337662337662,0.886558441558441
891,-0.14,-0.545454545454546,0.883441558441558
892,-0.1386,-0.54,0.888896103896104
893,-0.1418,-0.552467532467533,0.876428571428571
894,-0.14755,-0.57487012987013,0.854025974025974
895,-0.1534,-0.597662337662338,0.831233766233766
896,-0.15925,-0.620454545454545,0.808441558441558
897,-0.16805,-0.65474025974026,0.774155844155844
898,-0.17495,-0.681623376623377,0.747272727272727
899,-0.1757,-0.684545454545455,0.744350649350649
900,-0.17505,-0.682012987012987,0.746883116883117
901,-0.17755,-0.691753246753247,0.737142857142857
902,-0.18195,-0.708896103896104,0.72
903,-0.18675,-0.727597402597403,0.701298701298701
904,-0.18845,-0.734220779220779,0.694675324675324
905,-0.1867,-0.727402597402597,0.701493506493506
906,-0.18495,-0.720584415584416,0.708311688311688
907,-0.18605,-0.72487012987013,0.704025974025974
908,-0.18985,-0.739675324675325,0.689220779220779
909,-0.19615,-0.764220779220779,0.664675324675325
910,-0.20305,-0.791103896103896,0.637792207792208
911,-0.20385,-0.794220779220779,0.634675324675324
912,-0.1992,-0.776103896103896,0.652792207792208
913,-0.1995,-0.777272727272727,0.651623376623376
914,-0.2007,-0.781948051948052,0.646948051948052
915,-0.2017,-0.785844155844156,0.643051948051948
916,-0.2031,-0.791298701298701,0.637597402597402
917,-0.2037,-0.793636363636364,0.63525974025974
918,-0.20035,-0.780584415584416,0.648311688311688
919,-0.1963,-0.764805194805195,0.664090909090909
920,-0.18955,-0.738506493506493,0.69038961038961
921,-0.18395,-0.716688311688312,0.712207792207792
922,-0.1834,-0.714545454545455,0.714350649350649
923,-0.18265,-0.711623376623377,0.717272727272727
924,-0.18275,-0.712012987012987,0.716883116883117
925,-0.1822,-0.70987012987013,0.719025974025974
926,-0.18,-0.701298701298701,0.727597402597402
927,-0.18215,-0.709675324675325,0.719220779220779
928,-0.18335,-0.714350649350649,0.714545454545454
929,-0.18595,-0.72448051948052,0.704415584415584
930,-0.1915,-0.746103896103896,0.682792207792208
931,-0.1862,-0.725454545454545,0.703441558441558
932,-0.17495,-0.681623376623377,0.747272727272727
933,-0.16985,-0.661753246753247,0.767142857142857
934,-0.16775,-0.653571428571429,0.775324675324675
935,-0.1728,-0.673246753246753,0.75564935064935
936,-0.1775,-0.691558441558441,0.737337662337662
937,-0.18115,-0.705779220779221,0.723116883116883
938,-0.18145,-0.706948051948052,0.721948051948052
939,-0.17815,-0.694090909090909,0.734805194805195
940,-0.1695,-0.66038961038961,0.768506493506493
941,-0.1632,-0.635844155844156,0.793051948051948
942,-0.1635,-0.637012987012987,0.791883116883117
943,-0.1642,-0.63974025974026,0.789155844155844
944,-0.1652,-0.643636363636364,0.78525974025974
945,-0.16285,-0.634480519480519,0.794415584415584
946,-0.15825,-0.616558441558442,0.812337662337662
947,-0.1544,-0.601558441558442,0.827337662337662
948,-0.15205,-0.592402597402597,0.836493506493506
949,-0.1524,-0.593766233766234,0.83512987012987
950,-0.1533,-0.597272727272727,0.831623376623376
951,-0.14495,-0.56474025974026,0.864155844155844
952,-0.1348,-0.525194805194805,0.903701298701298
953,-0.13015,-0.507077922077922,0.921818181818182
954,-0.1312,-0.511168831168831,0.917727272727273
955,-0.13345,-0.519935064935065,0.908961038961039
956,-0.13545,-0.527727272727273,0.901168831168831
957,-0.134,-0.522077922077922,0.906818181818182
958,-0.12855,-0.500844155844156,0.928051948051948
959,-0.12285,-0.478636363636364,0.95025974025974
960,-0.1179,-0.459350649350649,0.969545454545454
961,-0.1149,-0.447662337662338,0.981233766233766
962,-0.11455,-0.446298701298701,0.982597402597402
963,-0.11245,-0.438116883116883,0.990779220779221
964,-0.1132,-0.441038961038961,0.987857142857143
965,-0.11335,-0.441623376623377,0.987272727272727
966,-0.1122,-0.437142857142857,0.991753246753247
967,-0.11095,-0.432272727272727,0.996623376623376
968,-0.11165,-0.435,0.993896103896104
969,-0.1119,-0.435974025974026,0.992922077922078
970,-0.1132,-0.441038961038961,0.987857142857143
971,-0.10885,-0.424090909090909,1.00480519480519
972,-0.1029,-0.400909090909091,1.02798701298701
973,-0.0999,-0.389220779220779,1.03967532467532
974,-0.09915,-0.386298701298701,1.0425974025974
975,-0.0982999999999999,-0.382987012987013,1.04590909090909
976,-0.0948,-0.369350649350649,1.05954545454545
977,-0.0914999999999999,-0.356493506493506,1.0724025974026
978,-0.0871,-0.339350649350649,1.08954545454545
979,-0.0853499999999999,-0.332532467532467,1.09636363636364
980,-0.08285,-0.322792207792208,1.1061038961039
981,-0.0801999999999999,-0.312467532467532,1.11642857142857
982,-0.0804499999999999,-0.313441558441558,1.11545454545455
983,-0.07875,-0.306818181818182,1.12207792207792
984,-0.07505,-0.292402597402597,1.13649350649351
985,-0.0703999999999999,-0.274285714285714,1.15461038961039
986,-0.0645,-0.251298701298701,1.1775974025974
987,-0.0616,-0.24,1.1888961038961
988,-0.0612999999999999,-0.238831168831168,1.19006493506494
989,-0.0649999999999999,-0.253246753246753,1.17564935064935
990,-0.06765,-0.263571428571429,1.16532467532468
991,-0.0621999999999999,-0.242337662337662,1.18655844155844
992,-0.05455,-0.212532467532468,1.21636363636364
993,-0.0511999999999999,-0.199480519480519,1.22941558441558
994,-0.05085,-0.198116883116883,1.23077922077922
995,-0.0520999999999999,-0.202987012987013,1.22590909090909
996,-0.05065,-0.197337662337662,1.23155844155844
997,-0.0506,-0.197142857142857,1.23175324675325
998,-0.0500499999999999,-0.195,1.2338961038961
999,-0.0498,-0.194025974025974,1.23487012987013
1000,-0.0493,-0.192077922077922,1.23681818181818
1001,-0.04875,-0.189935064935065,1.23896103896104
1002,-0.0493,-0.192077922077922,1.23681818181818
1003,-0.0488,-0.19012987012987,1.23876623376623
1004,-0.0448499999999999,-0.174740259740259,1.25415584415584
1005,-0.03835,-0.149415584415584,1.27948051948052
1006,-0.0347,-0.135194805194805,1.2937012987013
1007,-0.0355,-0.138311688311688,1.29058441558442
1008,-0.03965,-0.154480519480519,1.27441558441558
1009,-0.0463,-0.18038961038961,1.24850649350649
1010,-0.0508,-0.197922077922078,1.23097402597403
1011,-0.0470499999999999,-0.183311688311688,1.24558441558442
1012,-0.0397,-0.154675324675325,1.27422077922078
1013,-0.0345,-0.134415584415584,1.29448051948052
1014,-0.0357999999999999,-0.139480519480519,1.28941558441558
1015,-0.0369499999999999,-0.143961038961039,1.28493506493507
1016,-0.03635,-0.141623376623377,1.28727272727273
1017,-0.0345,-0.134415584415584,1.29448051948052
1018,-0.0319499999999999,-0.124480519480519,1.30441558441558
1019,-0.0288999999999999,-0.112597402597402,1.3162987012987
1020,-0.0238999999999999,-0.0931168831168827,1.33577922077922
1021,-0.0214,-0.0833766233766234,1.34551948051948
1022,-0.02335,-0.090974025974026,1.33792207792208
1023,-0.0266999999999999,-0.104025974025974,1.32487012987013
