t_recon,spikes,recon,th
0.79282725,0.25,1.8046875,0.5515625
0.80685675,0.25,1.9078125,0.603125
0.818915375,0.25,2.0109375,0.603125
0.825628375,0.25,2.1140625,0.603125
0.860877,-0.25,2.0109375,0.603125
0.863098625,-0.25,1.959375,0.5515625
0.86792925,-0.25,1.9078125,0.5515625
0.873239125,-0.25,1.8046875,0.603125
0.876173875,-0.25,1.7015625,0.603125
0.880139,-0.25,1.5984375,0.603125
0.882632625,-0.25,1.4953125,0.603125
0.88737525,-0.25,1.3921875,0.603125
0.889758,-0.25,1.2890625,0.603125
0.89311675,-0.25,1.1859375,0.603125
0.89897825,-0.25,1.0828125,0.603125
0.9049305,-0.25,0.979687500000001,0.603125
0.909108,-0.25,0.876562500000001,0.603125
0.920407375,-0.25,0.773437500000001,0.603125
0.944441125,0.25,0.876562500000001,0.603125
0.956934375,0.25,0.928125000000001,0.5515625
0.96148425,0.25,0.979687500000001,0.5515625
0.967711875,0.25,1.03125,0.5515625
0.9818085,0.25,1.134375,0.603125
0.99257975,0.25,1.2375,0.603125
1.002853,0.25,1.340625,0.603125
1.028681625,0.25,1.44375,0.603125
1.033122125,0.25,1.4953125,0.5515625
1.03732225,0.25,1.546875,0.5515625
1.08373725,0.25,1.65,0.52578125
1.1036435,0.25,1.7015625,0.5515625
1.10705675,-0.25,1.67578125,0.52578125
1.111765125,-0.25,1.662890625,0.512890625
1.1126075,-0.25,1.65,0.512890625
1.115473,-0.25,1.62421875,0.52578125
1.132980875,0.25,1.67578125,0.5515625
1.141808125,0.25,1.7015625,0.52578125
1.143243625,0.25,1.72734375,0.52578125
1.145904125,-0.25,1.67578125,0.5515625
1.169311875,-0.25,1.57265625,0.603125
1.18975975,0.25,1.62421875,0.5515625
1.193466375,0.25,1.65,0.52578125
1.197044875,-0.25,1.62421875,0.52578125
1.198311875,-0.25,1.5984375,0.52578125
1.201711625,0.25,1.62421875,0.52578125
1.2054935,-0.25,1.5984375,0.52578125
1.207064875,-0.25,1.57265625,0.52578125
1.212842,0.25,1.62421875,0.5515625
1.319014875,0.25,1.5984375,0.52578125
1.321463625,-0.25,1.585546875,0.512890625
1.32209025,-0.25,1.57265625,0.512890625
1.322738875,-0.25,1.559765625,0.512890625
1.32959975,0.25,1.585546875,0.52578125
1.34992375,0.25,1.637109375,0.5515625
1.351353,0.25,1.662890625,0.52578125
1.357051375,0.25,1.688671875,0.52578125
1.3731975,-0.25,1.637109375,0.5515625
1.377088125,0.25,1.662890625,0.52578125
1.378783375,-0.25,1.65,0.512890625
1.379616125,-0.25,1.637109375,0.512890625
1.380486125,-0.25,1.62421875,0.512890625
1.38889075,-0.25,1.5984375,0.52578125
1.392116625,-0.25,1.546875,0.5515625
1.475242875,0.25,1.52109375,0.52578125
1.477065625,-0.25,1.508203125,0.512890625
1.47797975,-0.25,1.4953125,0.512890625
1.4807685,0.25,1.508203125,0.512890625
1.481553,0.25,1.52109375,0.512890625
1.4825895,0.25,1.533984375,0.512890625
1.486846125,0.25,1.559765625,0.52578125
1.510959125,-0.25,1.508203125,0.5515625
1.513309375,0.25,1.533984375,0.52578125
1.515501,-0.25,1.52109375,0.512890625
1.516106375,-0.25,1.508203125,0.512890625
1.516706875,-0.25,1.4953125,0.512890625
1.52370575,-0.25,1.46953125,0.52578125
1.531862625,0.25,1.52109375,0.5515625
1.534034125,0.25,1.62421875,0.603125
1.536251375,0.25,1.72734375,0.603125
1.53779525,0.25,1.83046875,0.603125
1.5389415,0.25,1.93359375,0.603125
1.539919625,0.25,2.03671875,0.603125
1.540817875,0.25,2.13984375,0.603125
1.54167675,0.25,2.24296875,0.603125
1.5425065,0.25,2.34609375,0.603125
1.5433275,0.25,2.44921875,0.603125
1.54411575,0.25,2.55234375,0.603125
1.544879,0.25,2.65546875,0.603125
1.545612625,0.25,2.75859375,0.603125
1.546334375,0.25,2.86171875,0.603125
1.5470725,0.25,2.96484375,0.603125
1.54784675,0.25,3.06796875,0.603125
1.54877475,0.25,3.17109375,0.603125
1.562652,-0.25,3.06796875,0.603125
1.5649315,-0.25,2.96484375,0.603125
1.56567975,-0.25,2.86171875,0.603125
1.56622425,-0.25,2.75859375,0.603125
1.5666865,-0.25,2.65546875,0.603125
1.567100125,-0.25,2.55234375,0.603125
1.567479875,-0.25,2.44921875,0.603125
1.567844625,-0.25,2.34609375,0.603125
1.568186125,-0.25,2.24296875,0.603125
1.568521,-0.25,2.13984375,0.603125
1.568858625,-0.25,2.03671875,0.603125
1.569191125,-0.25,1.93359375,0.603125
1.569527125,-0.25,1.83046875,0.603125
1.569863625,-0.25,1.72734375,0.603125
1.570204125,-0.25,1.62421875,0.603125
1.5705525,-0.25,1.52109375,0.603125
1.570911,-0.25,1.41796875,0.603125
1.5712755,-0.25,1.31484375,0.603125
1.571659375,-0.25,1.21171875,0.603125
1.572058875,-0.25,1.10859375,0.603125
1.572486,-0.25,1.00546875,0.603125
1.5729405,-0.25,0.902343750000001,0.603125
1.5734335,-0.25,0.799218750000001,0.603125
1.57398475,-0.25,0.696093750000001,0.603125
1.574608,-0.25,0.592968750000001,0.603125
1.57536325,-0.25,0.489843750000001,0.603125
1.57639325,-0.25,0.386718750000001,0.603125
1.578238875,-0.25,0.283593750000001,0.603125
1.582184375,0.25,0.386718750000001,0.603125
1.583482,0.25,0.489843750000001,0.603125
1.584656375,0.25,0.592968750000001,0.603125
1.585902875,0.25,0.696093750000001,0.603125
1.587763125,0.25,0.799218750000001,0.603125
1.590252625,0.25,0.902343750000001,0.603125
1.59249075,0.25,1.00546875,0.603125
1.60365575,0.25,1.10859375,0.603125
1.610733875,0.25,1.21171875,0.603125
1.6395525,0.25,1.31484375,0.603125
1.64475825,0.25,1.36640625,0.5515625
1.652182,0.25,1.41796875,0.5515625
1.689453625,0.25,1.52109375,0.603125
1.7032035,0.25,1.57265625,0.5515625
1.7127195,-0.25,1.52109375,0.5515625
1.7172765,-0.25,1.4953125,0.52578125
1.727735625,0.25,1.52109375,0.52578125
1.728691375,0.25,1.546875,0.52578125
1.7302955,0.25,1.57265625,0.52578125
1.74040475,0.25,1.62421875,0.5515625
1.78708625,0.25,1.72734375,0.603125
1.791626625,0.25,1.77890625,0.5515625
1.793937375,0.25,1.83046875,0.5515625
1.8133385,0.25,1.93359375,0.603125
1.817325625,0.25,1.98515625,0.5515625
1.820292375,0.25,2.03671875,0.5515625
1.826777,0.25,2.13984375,0.603125
1.859664625,-0.25,2.03671875,0.603125
1.861844375,-0.25,1.98515625,0.5515625
1.86707575,-0.25,1.93359375,0.5515625
1.872203375,-0.25,1.83046875,0.603125
1.87530525,-0.25,1.72734375,0.603125
1.879600125,-0.25,1.62421875,0.603125
1.881870875,-0.25,1.52109375,0.603125
1.886695125,-0.25,1.41796875,0.603125
1.889189875,-0.25,1.31484375,0.603125
1.892355875,-0.25,1.21171875,0.603125
1.8978075,-0.25,1.10859375,0.603125
1.90194375,-0.25,1.00546875,0.603125
1.90821925,-0.25,0.902343750000002,0.603125
1.919201875,-0.25,0.799218750000002,0.603125
1.952601125,0.25,0.902343750000002,0.603125
1.960243875,0.25,0.953906250000002,0.5515625
1.96233225,0.25,1.00546875,0.5515625
1.97716175,0.25,1.10859375,0.603125
1.988869125,0.25,1.21171875,0.603125
2.001028875,0.25,1.31484375,0.603125
2.02669875,0.25,1.41796875,0.603125
2.032046,0.25,1.46953125,0.5515625
2.035241,0.25,1.52109375,0.5515625
2.06500775,0.25,1.62421875,0.603125
2.095652375,0.25,1.67578125,0.5515625
2.1035785,0.25,1.7015625,0.52578125
2.10716875,-0.25,1.67578125,0.52578125
2.112652625,-0.25,1.65,0.52578125
2.115899875,-0.25,1.62421875,0.52578125
2.1328465,0.25,1.67578125,0.5515625
2.141786375,0.25,1.7015625,0.52578125
2.143114125,0.25,1.72734375,0.52578125
2.14595275,-0.25,1.67578125,0.5515625
2.1696485,-0.25,1.57265625,0.603125
2.189796875,0.25,1.62421875,0.5515625
2.19346775,0.25,1.65,0.52578125
2.19704525,-0.25,1.62421875,0.52578125
2.19830925,-0.25,1.5984375,0.52578125
2.201716625,0.25,1.62421875,0.52578125
2.20547075,-0.25,1.5984375,0.52578125
2.207053875,-0.25,1.57265625,0.52578125
2.212842125,0.25,1.62421875,0.5515625
2.31901175,0.25,1.5984375,0.52578125
2.321471625,-0.25,1.585546875,0.512890625
2.322091375,-0.25,1.57265625,0.512890625
2.3227635,-0.25,1.559765625,0.512890625
2.329597125,0.25,1.585546875,0.52578125
2.34992375,0.25,1.637109375,0.5515625
2.351316375,0.25,1.662890625,0.52578125
2.357043625,0.25,1.688671875,0.52578125
2.373220875,-0.25,1.637109375,0.5515625
2.37702625,0.25,1.662890625,0.52578125
2.378781,-0.25,1.65,0.512890625
2.37964675,-0.25,1.637109375,0.512890625
2.38052225,-0.25,1.62421875,0.512890625
2.389139375,-0.25,1.5984375,0.52578125
2.392132,-0.25,1.546875,0.5515625
2.4753255,0.25,1.52109375,0.52578125
2.477040375,-0.25,1.508203125,0.512890625
2.477943875,-0.25,1.4953125,0.512890625
2.48076775,0.25,1.508203125,0.512890625
2.481563125,0.25,1.52109375,0.512890625
2.482590125,0.25,1.533984375,0.512890625
2.48684425,0.25,1.559765625,0.52578125
2.510959625,-0.25,1.508203125,0.5515625
2.513307875,0.25,1.533984375,0.52578125
2.515502875,-0.25,1.52109375,0.512890625
2.5161055,-0.25,1.508203125,0.512890625
2.51670775,-0.25,1.4953125,0.512890625
2.52372125,-0.25,1.46953125,0.52578125
2.531854125,0.25,1.52109375,0.5515625
2.534033875,0.25,1.62421875,0.603125
2.53626025,0.25,1.72734375,0.603125
2.537794,0.25,1.83046875,0.603125
2.53894125,0.25,1.93359375,0.603125
2.53991975,0.25,2.03671875,0.603125
2.54081825,0.25,2.13984375,0.603125
2.5416805,0.25,2.24296875,0.603125
2.5425065,0.25,2.34609375,0.603125
2.5433275,0.25,2.44921875,0.603125
2.544115875,0.25,2.55234375,0.603125
2.544879625,0.25,2.65546875,0.603125
2.5456125,0.25,2.75859375,0.603125
2.546334125,0.25,2.86171875,0.603125
2.54707725,0.25,2.96484375,0.603125
2.547849125,0.25,3.06796875,0.603125
2.54877825,0.25,3.17109375,0.603125
2.562680875,-0.25,3.06796875,0.603125
2.564932875,-0.25,2.96484375,0.603125
2.5656785,-0.25,2.86171875,0.603125
2.566226625,-0.25,2.75859375,0.603125
2.56668775,-0.25,2.65546875,0.603125
2.5671015,-0.25,2.55234375,0.603125
2.56747925,-0.25,2.44921875,0.603125
2.567843375,-0.25,2.34609375,0.603125
2.568184375,-0.25,2.24296875,0.603125
2.56852325,-0.25,2.13984375,0.603125
2.56885775,-0.25,2.03671875,0.603125
2.5691925,-0.25,1.93359375,0.603125
2.569526375,-0.25,1.83046875,0.603125
2.569863625,-0.25,1.72734375,0.603125
2.570204875,-0.25,1.62421875,0.603125
2.570551625,-0.25,1.52109375,0.603125
2.570909125,-0.25,1.41796875,0.603125
2.57127725,-0.25,1.31484375,0.603125
2.571658,-0.25,1.21171875,0.603125
2.5720605,-0.25,1.10859375,0.603125
2.5724845,-0.25,1.00546875,0.603125
2.572940375,-0.25,0.902343750000002,0.603125
2.573435375,-0.25,0.799218750000002,0.603125
2.5739865,-0.25,0.696093750000002,0.603125
2.574606875,-0.25,0.592968750000002,0.603125
2.575363875,-0.25,0.489843750000002,0.603125
2.576391375,-0.25,0.386718750000002,0.603125
2.578249375,-0.25,0.283593750000002,0.603125
2.58218425,0.25,0.386718750000002,0.603125
2.583483875,0.25,0.489843750000002,0.603125
2.584657875,0.25,0.592968750000002,0.603125
2.585903375,0.25,0.696093750000002,0.603125
2.587769,0.25,0.799218750000002,0.603125
2.5902525,0.25,0.902343750000002,0.603125
2.59251225,0.25,1.00546875,0.603125
2.6036755,0.25,1.10859375,0.603125
2.61075125,0.25,1.21171875,0.603125
2.639562625,0.25,1.31484375,0.603125
2.644759375,0.25,1.36640625,0.5515625
2.652185875,0.25,1.41796875,0.5515625
2.6894585,0.25,1.52109375,0.52578125
2.703185625,0.25,1.57265625,0.5515625
2.719316375,-0.25,1.46953125,0.603125
2.727735875,0.25,1.52109375,0.5515625
2.7286885,0.25,1.546875,0.52578125
2.73026425,0.25,1.57265625,0.52578125
2.740404875,0.25,1.62421875,0.5515625
2.787086875,0.25,1.72734375,0.52578125
2.79163,0.25,1.77890625,0.5515625
2.8044395,0.25,1.88203125,0.603125
2.817327875,0.25,1.98515625,0.603125
2.824623375,0.25,2.08828125,0.603125
2.861830125,-0.25,1.98515625,0.603125
2.867076125,-0.25,1.93359375,0.5515625
2.869095375,-0.25,1.88203125,0.5515625
2.873980625,-0.25,1.77890625,0.603125
2.877687625,-0.25,1.67578125,0.603125
2.8807095,-0.25,1.57265625,0.603125
2.884294,-0.25,1.46953125,0.603125
2.888045875,-0.25,1.36640625,0.603125
2.8905255,-0.25,1.26328125,0.603125
2.893957375,-0.25,1.16015625,0.603125
2.8998685,-0.25,1.05703125,0.603125
2.906248375,-0.25,0.953906250000002,0.603125
2.911814875,-0.25,0.850781250000002,0.603125
2.960244,0.25,0.953906250000002,0.52578125
2.962328125,0.25,1.00546875,0.5515625
2.977141,0.25,1.10859375,0.603125
2.98890575,0.25,1.21171875,0.603125
3.0010215,0.25,1.31484375,0.603125
3.026691,0.25,1.41796875,0.603125
3.032065875,0.25,1.46953125,0.5515625
3.0352865,0.25,1.52109375,0.5515625
3.064983,0.25,1.62421875,0.603125
