t_analog,analog_signal
0,1.65
0.000244140625,1.67300880942748
0.00048828125,1.69601220476495
0.000732421875,1.71900477319637
0.0009765625,1.74198110445331
0.001220703125,1.76493579208805
0.00146484375,1.7878634347457
0.001708984375,1.81075863743521
0.001953125,1.83361601279882
0.002197265625,1.85643018237973
0.00244140625,1.87919577788767
0.002685546875,1.9019074424621
0.0029296875,1.92455983193271
0.003173828125,1.94714761607693
0.00341796875,1.96966547987414
0.003662109375,1.99210812475633
0.00390625,2.0144702698549
0.004150390625,2.03674665324324
0.00439453125,2.05893203317492
0.004638671875,2.08102118931709
0.0048828125,2.10300892397884
0.005126953125,2.12489006333425
0.00537109375,2.14665945863981
0.005615234375,2.16831198744598
0.005859375,2.18984255480248
0.006103515625,2.21124609445719
0.00634765625,2.23251757004824
0.006591796875,2.25365197628913
0.0068359375,2.27464434014646
0.007080078125,2.29548972201012
0.00732421875,2.31618321685564
0.007568359375,2.33671995539832
0.0078125,2.357095105239
0.008056640625,2.37730387200119
0.00830078125,2.39734150045917
0.008544921875,2.41720327565696
0.0087890625,2.4368845240177
0.009033203125,2.45638061444347
0.00927734375,2.47568695940491
0.009521484375,2.49479901602075
0.009765625,2.51371228712677
0.010009765625,2.53242232233397
0.01025390625,2.5509247190758
0.010498046875,2.56921512364411
0.0107421875,2.58728923221358
0.010986328125,2.60514279185443
0.01123046875,2.62277160153317
0.011474609375,2.64017151310113
0.01171875,2.65733843227053
0.011962890625,2.67426831957787
0.01220703125,2.69095719133448
0.012451171875,2.70740112056386
0.0126953125,2.72359623792573
0.012939453125,2.73953873262652
0.01318359375,2.75522485331605
0.013427734375,2.77065090897027
0.013671875,2.78581326975973
0.013916015625,2.80070836790373
0.01416015625,2.81533269850985
0.014404296875,2.82968282039863
0.0146484375,2.84375535691333
0.014892578125,2.85754699671445
0.01513671875,2.87105449455892
0.015380859375,2.88427467206374
0.015625,2.89720441845382
0.015869140625,2.909840691294
0.01611328125,2.92218051720495
0.016357421875,2.93422099256279
0.0166015625,2.94595928418238
0.016845703125,2.95739262998393
0.01708984375,2.96851833964295
0.017333984375,2.97933379522332
0.017578125,2.98983645179327
0.017822265625,3.00002383802424
0.01806640625,3.00989355677237
0.018310546875,3.0194432856426
0.0185546875,3.02867077753509
0.018798828125,3.03757386117402
0.01904296875,3.04615044161848
0.019287109375,3.05439850075542
0.01953125,3.06231609777453
0.019775390625,3.06990136962493
0.02001953125,3.07715253145351
0.020263671875,3.08406787702499
0.0205078125,3.09064577912335
0.020751953125,3.09688468993472
0.02099609375,3.10278314141163
0.021240234375,3.1083397456184
0.021484375,3.11355319505779
0.021728515625,3.11842226297859
0.02197265625,3.12294580366433
0.022216796875,3.12712275270286
0.0224609375,3.13095212723679
0.022705078125,3.1344330261948
0.02294921875,3.13756463050365
0.023193359375,3.14034620328089
0.0234375,3.1427770900083
0.023681640625,3.14485671868583
0.02392578125,3.14658459996629
0.024169921875,3.1479603272704
0.0244140625,3.14898357688252
0.024658203125,3.14965410802682
0.02490234375,3.1499717629239
0.025146484375,3.14993646682795
0.025390625,3.14954822804431
0.025634765625,3.14880713792755
0.02587890625,3.14771337085994
0.026123046875,3.14626718421045
0.0263671875,3.14446891827417
0.026611328125,3.14231899619221
0.02685546875,3.13981792385219
0.027099609375,3.13696628976917
0.02734375,3.13376476494717
0.027587890625,3.13021410272128
0.02783203125,3.12631513858039
0.028076171875,3.12206878997063
0.0283203125,3.11747605607944
0.028564453125,3.11253801760049
0.02880859375,3.10725583647938
0.029052734375,3.10163075564021
0.029296875,3.09566409869316
0.029541015625,3.08935726962298
0.02978515625,3.08271175245866
0.030029296875,3.07572911092422
0.0302734375,3.06841098807078
0.030517578125,3.0607591058899
0.03076171875,3.05277526490842
0.031005859375,3.04446134376477
0.03125,3.03581929876693
0.031494140625,3.02685116343209
0.03173828125,3.01755904800814
0.031982421875,3.00794513897718
0.0322265625,2.99801169854093
0.032470703125,2.98776106408851
0.03271484375,2.97719564764641
0.032958984375,2.96631793531089
0.033203125,2.95513048666307
0.033447265625,2.94363593416656
0.03369140625,2.9318369825481
0.033935546875,2.91973640816108
0.0341796875,2.90733705833226
0.034423828125,2.89464185069178
0.03466796875,2.88165377248666
0.034912109375,2.86837587987781
0.03515625,2.85481129722097
0.035400390625,2.84096321633151
0.03564453125,2.82683489573336
0.035888671875,2.81242965989231
0.0361328125,2.79775089843369
0.036376953125,2.7828020653448
0.03662109375,2.7675866781622
0.036865234375,2.75210831714395
0.037109375,2.7363706244272
0.037353515625,2.72037730317119
0.03759765625,2.70413211668584
0.037841796875,2.68763888754624
0.0380859375,2.67090149669318
0.038330078125,2.65392388251995
0.03857421875,2.63671003994562
0.038818359375,2.61926401947497
0.0390625,2.60158992624547
0.039306640625,2.58369191906123
0.03955078125,2.56557420941446
0.039794921875,2.54724106049451
0.0400390625,2.52869678618466
0.040283203125,2.50994575004706
0.04052734375,2.490992364296
0.040771484375,2.47184108875965
0.041015625,2.45249642983065
0.041259765625,2.43296293940573
0.04150390625,2.41324521381466
0.041748046875,2.39334789273866
0.0419921875,2.37327565811868
0.042236328125,2.35303323305374
0.04248046875,2.33262538068952
0.042724609375,2.31205690309758
0.04296875,2.29133264014542
0.043212890625,2.27045746835765
0.04345703125,2.24943629976847
0.043701171875,2.22827408076588
0.0439453125,2.20697579092776
0.044189453125,2.18554644185015
0.04443359375,2.16399107596799
0.044677734375,2.14231476536864
0.044921875,2.12052261059834
0.045166015625,2.09861973946206
0.04541015625,2.07661130581691
0.045654296875,2.05450248835937
