t_recon,spikes,recon,th
1.535214625,0.25,1.508203125,0.512890625
1.535763625,0.25,1.533984375,0.52578125
1.536691375,0.25,1.585546875,0.5515625
1.53810625,0.25,1.688671875,0.603125
1.540148125,0.25,1.894921875,0.70625
1.543540125,0.25,2.307421875,0.9125
1.546530375,0.25,2.719921875,0.9125
1.568020375,-0.25,2.307421875,0.9125
1.568692375,-0.25,2.101171875,0.70625
1.569357125,-0.25,1.894921875,0.70625
1.570728375,-0.25,1.482421875,0.9125
1.5722655,-0.25,1.069921875,0.9125
1.574281,-0.25,0.657421875000003,0.9125
1.630629625,0.25,1.069921875,0.9125
1.669395375,0.25,1.276171875,0.70625
1.70057625,0.25,1.379296875,0.603125
1.735503625,0.25,1.430859375,0.5515625
1.74040625,0.25,1.456640625,0.52578125
1.7416155,0.25,1.46953125,0.512890625
1.755743375,0.25,1.482421875,0.512890625
1.75643,0.25,1.4953125,0.512890625
1.759126,0.25,1.508203125,0.512890625
1.78611475,0.25,1.533984375,0.52578125
1.786574,0.25,1.546875,0.512890625
1.787086,0.25,1.559765625,0.512890625
1.789649,0.25,1.585546875,0.52578125
1.792779875,0.25,1.637109375,0.5515625
1.799069125,0.25,1.688671875,0.5515625
1.8043875,0.25,1.714453125,0.52578125
1.80545825,0.25,1.72734375,0.512890625
1.806791375,0.25,1.740234375,0.512890625
1.8133395,0.25,1.766015625,0.52578125
1.814053625,0.25,1.77890625,0.512890625
1.814952625,0.25,1.791796875,0.512890625
1.817326125,0.25,1.817578125,0.52578125
1.820289625,0.25,1.869140625,0.5515625
1.824615625,0.25,1.920703125,0.5515625
1.82560925,0.25,1.946484375,0.52578125
1.826772875,0.25,1.972265625,0.52578125
1.86798425,-0.25,1.920703125,0.512890625
1.869040625,-0.25,1.894921875,0.52578125
1.8721765,-0.25,1.843359375,0.5515625
1.873975,-0.25,1.791796875,0.5515625
1.875301375,-0.25,1.740234375,0.5515625
1.87958675,-0.25,1.637109375,0.603125
1.880699125,-0.25,1.585546875,0.5515625
1.8818515,-0.25,1.533984375,0.5515625
1.886667,-0.25,1.430859375,0.603125
1.888033375,-0.25,1.379296875,0.5515625
1.88917575,-0.25,1.327734375,0.5515625
1.8923445,-0.25,1.224609375,0.603125
1.897762875,-0.25,1.121484375,0.603125
1.899854,-0.25,1.069921875,0.5515625
1.90190675,-0.25,1.018359375,0.5515625
1.906221,-0.25,0.966796875000005,0.5515625
1.907294625,-0.25,0.941015625000005,0.52578125
1.90818575,-0.25,0.915234375000005,0.52578125
1.911812625,-0.25,0.863671875000005,0.5515625
1.91917125,-0.25,0.812109375000005,0.5515625
1.9204675,-0.25,0.786328125000005,0.52578125
1.961460625,0.25,0.812109375000005,0.52578125
1.961893125,0.25,0.825000000000005,0.512890625
1.962334,0.25,0.837890625000005,0.512890625
1.967656625,0.25,0.863671875000005,0.52578125
1.968368625,0.25,0.876562500000005,0.512890625
1.96901525,0.25,0.889453125000005,0.512890625
1.9704585,0.25,0.915234375000005,0.52578125
1.9817465,0.25,0.966796875000005,0.5515625
1.9844795,0.25,0.992578125000005,0.52578125
1.986778,0.25,1.01835937500001,0.52578125
1.988913,0.25,1.04414062500001,0.52578125
1.992525875,0.25,1.06992187500001,0.52578125
1.994328875,0.25,1.09570312500001,0.52578125
1.9957835,0.25,1.12148437500001,0.52578125
2.002762,0.25,1.17304687500001,0.5515625
2.012868,0.25,1.19882812500001,0.52578125
2.0136345,0.25,1.21171875000001,0.512890625
2.014399,0.25,1.22460937500001,0.512890625
2.026702625,0.25,1.25039062500001,0.52578125
2.02768575,0.25,1.26328125000001,0.512890625
2.028607625,0.25,1.27617187500001,0.512890625
2.032051875,0.25,1.30195312500001,0.52578125
2.03308825,0.25,1.32773437500001,0.52578125
2.035246375,0.25,1.35351562500001,0.52578125
2.044969,0.25,1.40507812500001,0.5515625
2.05768,0.25,1.43085937500001,0.52578125
2.0641365,0.25,1.44375000000001,0.512890625
2.065016,0.25,1.45664062500001,0.512890625
2.075993625,0.25,1.46953125000001,0.512890625
2.083705625,0.25,1.48242187500001,0.512890625
2.08447675,0.25,1.49531250000001,0.512890625
2.0957575,0.25,1.50820312500001,0.512890625
2.10293,0.25,1.52109375000001,0.512890625
2.103602,0.25,1.53398437500001,0.512890625
2.142276,0.25,1.54687500000001,0.512890625
2.143127625,0.25,1.55976562500001,0.512890625
2.39246025,-0.25,1.54687500000001,0.512890625
2.39278375,-0.25,1.53398437500001,0.512890625
2.393134625,-0.25,1.52109375000001,0.512890625
2.394122625,-0.25,1.49531250000001,0.52578125
2.524291625,-0.25,1.46953125000001,0.512890625
2.525208375,-0.25,1.45664062500001,0.512890625
2.534626375,0.25,1.48242187500001,0.52578125
2.534924,0.25,1.49531250000001,0.512890625
2.53521525,0.25,1.50820312500001,0.512890625
2.535763625,0.25,1.53398437500001,0.52578125
2.5366915,0.25,1.58554687500001,0.5515625
2.538107,0.25,1.68867187500001,0.603125
2.54014475,0.25,1.89492187500001,0.70625
2.543536375,0.25,2.30742187500001,0.9125
2.5465285,0.25,2.71992187500001,0.9125
2.56801825,-0.25,2.30742187500001,0.9125
2.568691875,-0.25,2.10117187500001,0.70625
2.569357875,-0.25,1.89492187500001,0.70625
2.570727,-0.25,1.48242187500001,0.9125
2.572265375,-0.25,1.06992187500001,0.9125
2.5742795,-0.25,0.657421875000007,0.9125
2.630605625,0.25,1.06992187500001,0.603125
2.63740925,0.25,1.12148437500001,0.5515625
2.63954975,0.25,1.14726562500001,0.52578125
2.643174875,0.25,1.17304687500001,0.52578125
2.64476125,0.25,1.19882812500001,0.52578125
2.650392,0.25,1.22460937500001,0.52578125
2.651028,0.25,1.23750000000001,0.512890625
2.65215925,0.25,1.25039062500001,0.512890625
2.66939025,0.25,1.27617187500001,0.52578125
2.669935125,0.25,1.28906250000001,0.512890625
2.670563125,0.25,1.30195312500001,0.512890625
2.6809535,0.25,1.32773437500001,0.52578125
2.68218225,0.25,1.34062500000001,0.512890625
2.689485625,0.25,1.35351562500001,0.512890625
2.699010625,0.25,1.36640625000001,0.512890625
2.700613625,0.25,1.37929687500001,0.512890625
2.701687375,0.25,1.39218750000001,0.512890625
2.70904075,0.25,1.41796875000001,0.52578125
2.735503625,0.25,1.43085937500001,0.512890625
2.739316125,0.25,1.44375000000001,0.512890625
2.7404065,0.25,1.45664062500001,0.512890625
2.741553125,0.25,1.46953125000001,0.512890625
2.75639325,0.25,1.49531250000001,0.52578125
2.75911675,0.25,1.50820312500001,0.512890625
2.767873375,0.25,1.52109375000001,0.512890625
2.786095,0.25,1.53398437500001,0.512890625
2.786571625,0.25,1.54687500000001,0.512890625
2.78708675,0.25,1.55976562500001,0.512890625
2.7895295,0.25,1.58554687500001,0.52578125
2.792782,0.25,1.63710937500001,0.5515625
2.799042,0.25,1.68867187500001,0.5515625
2.804386,0.25,1.71445312500001,0.52578125
2.805462375,0.25,1.72734375000001,0.512890625
2.806723875,0.25,1.74023437500001,0.512890625
2.813321875,0.25,1.76601562500001,0.52578125
2.814047625,0.25,1.77890625000001,0.512890625
2.814959375,0.25,1.79179687500001,0.512890625
2.81732725,0.25,1.81757812500001,0.52578125
2.820260875,0.25,1.86914062500001,0.5515625
2.82464575,0.25,1.92070312500001,0.5515625
2.82559525,0.25,1.94648437500001,0.52578125
2.826763625,0.25,1.97226562500001,0.52578125
2.86792925,-0.25,1.92070312500001,0.5515625
2.869043625,-0.25,1.89492187500001,0.52578125
2.87055,-0.25,1.86914062500001,0.52578125
2.873253125,-0.25,1.81757812500001,0.5515625
2.8746155,-0.25,1.76601562500001,0.5515625
2.876203875,-0.25,1.71445312500001,0.5515625
2.880165,-0.25,1.61132812500001,0.603125
2.88267375,-0.25,1.50820312500001,0.603125
2.88740325,-0.25,1.40507812500001,0.603125
2.888603625,-0.25,1.35351562500001,0.5515625
2.889786,-0.25,1.30195312500001,0.5515625
2.893159,-0.25,1.19882812500001,0.603125
2.89899625,-0.25,1.09570312500001,0.603125
2.900717875,-0.25,1.04414062500001,0.5515625
2.904960875,-0.25,0.992578125000009,0.5515625
2.90622175,-0.25,0.966796875000009,0.52578125
2.907270875,-0.25,0.941015625000009,0.52578125
2.909154375,-0.25,0.889453125000009,0.5515625
2.920455375,-0.25,0.786328125000009,0.603125
2.962332375,0.25,0.837890625000009,0.5515625
2.967647125,0.25,0.863671875000009,0.52578125
2.968369,0.25,0.876562500000009,0.512890625
2.969005125,0.25,0.889453125000009,0.512890625
2.970433,0.25,0.915234375000009,0.52578125
2.98174375,0.25,0.966796875000009,0.5515625
2.98447625,0.25,0.992578125000009,0.52578125
2.986770625,0.25,1.01835937500001,0.52578125
2.98890975,0.25,1.04414062500001,0.52578125
2.992492875,0.25,1.06992187500001,0.52578125
2.99432425,0.25,1.09570312500001,0.52578125
2.995784875,0.25,1.12148437500001,0.52578125
3.002759375,0.25,1.17304687500001,0.5515625
3.0128695,0.25,1.19882812500001,0.52578125
3.01362,0.25,1.21171875000001,0.512890625
3.014367625,0.25,1.22460937500001,0.512890625
3.026703125,0.25,1.25039062500001,0.52578125
3.027686,0.25,1.26328125000001,0.512890625
3.0286095,0.25,1.27617187500001,0.512890625
3.03206575,0.25,1.30195312500001,0.52578125
3.03309475,0.25,1.32773437500001,0.52578125
3.035286,0.25,1.35351562500001,0.52578125
3.044967,0.25,1.40507812500001,0.5515625
3.05765725,0.25,1.43085937500001,0.52578125
